#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Started,Host Connected,End of File
3721,07-20-2024 10:18:37,31.76,54.44,21.46,,,
3722,07-20-2024 10:28:37,30.72,59.35,21.90,,,
3723,07-20-2024 10:38:37,29.55,62.16,21.57,,,
3724,07-20-2024 10:48:37,29.59,60.74,21.22,,,
3725,07-20-2024 10:58:37,30.89,58.29,21.77,,,
3726,07-20-2024 11:08:37,31.80,54.47,21.51,,,
3727,07-20-2024 11:18:37,32.94,49.83,21.10,,,
3728,07-20-2024 11:28:37,33.61,48.52,21.27,,,
3729,07-20-2024 11:38:37,34.21,47.78,21.57,,,
3730,07-20-2024 11:48:37,34.62,46.67,21.56,,,
3731,07-20-2024 11:58:37,34.73,46.54,21.62,,,
3732,07-20-2024 12:08:37,34.32,48.90,22.05,,,
3733,07-20-2024 12:18:37,34.33,45.07,20.72,,,
3734,07-20-2024 12:28:37,34.11,49.43,22.04,,,
3735,07-20-2024 12:38:37,33.43,45.95,20.23,,,
3736,07-20-2024 12:48:37,31.79,46.69,19.00,,,
3737,07-20-2024 12:58:37,29.19,50.98,18.03,,,
3738,07-20-2024 13:08:37,27.29,56.19,17.82,,,
3739,07-20-2024 13:18:37,26.01,58.67,17.31,,,
3740,07-20-2024 13:28:37,25.32,58.97,16.74,,,
3741,07-20-2024 13:38:37,24.75,64.53,17.63,,,
3742,07-20-2024 13:48:37,24.40,64.83,17.38,,,
3743,07-20-2024 13:58:37,24.16,66.72,17.60,,,
3744,07-20-2024 14:08:37,24.07,64.06,16.87,,,
3745,07-20-2024 14:18:37,23.98,65.87,17.23,,,
3746,07-20-2024 14:28:37,23.89,65.73,17.11,,,
3747,07-20-2024 14:38:37,23.90,65.77,17.13,,,
3748,07-20-2024 14:48:37,23.91,67.85,17.63,,,
3749,07-20-2024 14:58:37,23.92,62.86,16.43,,,
3750,07-20-2024 15:08:37,23.83,67.39,17.44,,,
3751,07-20-2024 15:18:37,23.89,66.10,17.20,,,
3752,07-20-2024 15:28:37,23.97,64.44,16.87,,,
3753,07-20-2024 15:38:37,23.87,66.67,17.32,,,
3754,07-20-2024 15:48:37,23.72,69.52,17.83,,,
3755,07-20-2024 15:58:37,23.69,71.66,18.29,,,
3756,07-20-2024 16:08:37,23.83,68.00,17.59,,,
3757,07-20-2024 16:18:37,24.27,69.74,18.41,,,
3758,07-20-2024 16:28:37,24.72,68.81,18.63,,,
3759,07-20-2024 16:38:37,25.05,65.06,18.04,,,
3760,07-20-2024 16:48:37,25.15,66.45,18.48,,,
3761,07-20-2024 16:58:37,24.81,65.74,17.99,,,
3762,07-20-2024 17:08:37,24.29,67.45,17.90,,,
3763,07-20-2024 17:18:37,23.98,69.94,18.18,,,
3764,07-20-2024 17:28:37,23.69,68.83,17.65,,,
3765,07-20-2024 17:38:37,23.35,65.19,16.47,,,
3766,07-20-2024 17:48:37,23.07,69.67,17.25,,,
3767,07-20-2024 17:58:37,22.91,69.39,17.03,,,
3768,07-20-2024 18:08:37,22.83,68.57,16.77,,,
3769,07-20-2024 18:18:37,22.80,71.71,17.45,,,
3770,07-20-2024 18:28:37,22.69,68.44,16.61,,,
3771,07-20-2024 18:38:37,22.62,68.57,16.57,,,
3772,07-20-2024 18:48:37,22.58,68.59,16.54,,,
3773,07-20-2024 18:58:37,22.48,70.17,16.80,,,
3774,07-20-2024 19:08:37,22.29,69.62,16.49,,,
3775,07-20-2024 19:18:37,22.10,72.44,16.93,,,
3776,07-20-2024 19:28:37,21.91,72.18,16.69,,,
3777,07-20-2024 19:38:37,21.67,71.44,16.30,,,
3778,07-20-2024 19:48:37,21.47,73.94,16.65,,,
3779,07-20-2024 19:58:37,21.30,76.93,17.11,,,
3780,07-20-2024 20:08:37,21.17,77.88,17.18,,,
3781,07-20-2024 20:18:37,21.01,77.40,16.93,,,
3782,07-20-2024 20:28:37,20.79,74.74,16.16,,,
3783,07-20-2024 20:38:37,20.49,70.37,14.93,,,
3784,07-20-2024 20:48:37,20.24,68.41,14.26,,,
3785,07-20-2024 20:58:37,20.01,72.39,14.91,,,
3786,07-20-2024 21:08:37,19.83,72.32,14.73,,,
3787,07-20-2024 21:18:37,19.62,74.65,15.02,,,
3788,07-20-2024 21:28:37,19.48,74.61,14.87,,,
3789,07-20-2024 21:38:37,19.29,73.34,14.43,,,
3790,07-20-2024 21:48:37,19.14,74.75,14.57,,,
3791,07-20-2024 21:58:37,18.99,75.94,14.67,,,
3792,07-20-2024 22:08:37,18.86,74.53,14.25,,,
3793,07-20-2024 22:18:37,18.75,75.44,14.33,,,
3794,07-20-2024 22:28:37,18.64,76.15,14.38,,,
3795,07-20-2024 22:38:37,18.49,74.95,13.98,,,
3796,07-20-2024 22:48:37,18.39,75.18,13.93,,,
3797,07-20-2024 22:58:37,18.29,75.05,13.82,,,
3798,07-20-2024 23:08:37,18.17,77.08,14.11,,,
3799,07-20-2024 23:18:37,18.09,76.97,14.01,,,
3800,07-20-2024 23:28:37,18.01,77.68,14.07,,,
3801,07-20-2024 23:38:37,17.88,77.66,13.94,,,
3802,07-20-2024 23:48:37,17.81,79.45,14.23,,,
3803,07-20-2024 23:58:37,17.77,78.70,14.04,,,
3804,07-21-2024 00:08:37,17.77,78.32,13.97,,,
3805,07-21-2024 00:18:37,17.74,77.83,13.84,,,
3806,07-21-2024 00:28:37,17.69,79.00,14.03,,,
3807,07-21-2024 00:38:37,17.65,79.21,14.02,,,
3808,07-21-2024 00:48:37,17.53,80.04,14.07,,,
3809,07-21-2024 00:58:37,17.48,79.83,13.97,,,
3810,07-21-2024 01:08:37,17.43,79.51,13.87,,,
3811,07-21-2024 01:18:37,17.36,79.32,13.76,,,
3812,07-21-2024 01:28:37,17.26,80.45,13.88,,,
3813,07-21-2024 01:38:37,17.18,80.95,13.90,,,
3814,07-21-2024 01:48:37,17.11,80.84,13.81,,,
3815,07-21-2024 01:58:37,17.04,81.45,13.86,,,
3816,07-21-2024 02:08:37,16.93,82.11,13.88,,,
3817,07-21-2024 02:18:37,16.91,84.17,14.23,,,
3818,07-21-2024 02:28:37,16.89,84.69,14.31,,,
3819,07-21-2024 02:38:37,16.86,84.55,14.26,,,
3820,07-21-2024 02:48:37,16.80,83.92,14.08,,,
3821,07-21-2024 02:58:37,16.73,84.29,14.08,,,
3822,07-21-2024 03:08:37,16.59,85.42,14.15,,,
3823,07-21-2024 03:18:37,16.51,85.12,14.02,,,
3824,07-21-2024 03:28:37,16.46,85.63,14.06,,,
3825,07-21-2024 03:38:37,16.37,86.10,14.06,,,
3826,07-21-2024 03:48:37,16.33,87.01,14.18,,,
3827,07-21-2024 03:58:37,16.25,87.80,14.24,,,
3828,07-21-2024 04:08:37,16.20,88.26,14.28,,,
3829,07-21-2024 04:18:37,16.16,88.69,14.31,,,
3830,07-21-2024 04:28:37,16.15,89.95,14.52,,,
3831,07-21-2024 04:38:37,16.15,89.49,14.44,,,
3832,07-21-2024 04:48:37,16.12,90.54,14.59,,,
3833,07-21-2024 04:58:37,16.18,91.36,14.79,,,
3834,07-21-2024 05:08:37,16.33,91.90,15.03,,,
3835,07-21-2024 05:18:37,16.66,92.41,15.44,,,
3836,07-21-2024 05:28:37,16.80,91.23,15.38,,,
3837,07-21-2024 05:38:37,16.80,90.76,15.31,,,
3838,07-21-2024 05:48:37,16.79,91.10,15.35,,,
3839,07-21-2024 05:58:37,16.80,91.05,15.35,,,
3840,07-21-2024 06:08:37,16.81,91.05,15.36,,,
3841,07-21-2024 06:18:37,16.85,90.99,15.39,,,
3842,07-21-2024 06:28:37,16.92,91.15,15.49,,,
3843,07-21-2024 06:38:37,17.02,91.07,15.57,,,
3844,07-21-2024 06:48:37,17.14,91.18,15.71,,,
3845,07-21-2024 06:58:37,17.33,90.39,15.76,,,
3846,07-21-2024 07:08:37,17.65,91.05,16.19,,,
3847,07-21-2024 07:18:37,18.31,91.30,16.89,,,
3848,07-21-2024 07:28:37,19.26,87.43,17.14,,,
3849,07-21-2024 07:38:37,19.97,84.22,17.25,,,
3850,07-21-2024 07:48:37,20.66,82.41,17.58,,,
3851,07-21-2024 07:58:37,21.10,79.82,17.50,,,
3852,07-21-2024 08:08:37,21.09,78.29,17.18,,,
3853,07-21-2024 08:18:37,21.09,79.50,17.42,,,
3854,07-21-2024 08:28:37,21.34,76.08,16.98,,,
3855,07-21-2024 08:38:37,22.75,74.35,17.97,,,
3856,07-21-2024 08:48:37,24.27,68.89,18.22,,,
3857,07-21-2024 08:58:37,25.70,65.28,18.72,,,
3858,07-21-2024 09:08:37,26.34,62.06,18.52,,,
3859,07-21-2024 09:18:37,26.98,60.38,18.67,,,
3860,07-21-2024 09:28:37,27.21,61.41,19.16,,,
3861,07-21-2024 09:38:37,28.09,58.27,19.15,,,
3862,07-21-2024 09:48:37,28.68,58.50,19.76,,,
3863,07-21-2024 09:58:37,28.06,57.77,18.98,,,
3864,07-21-2024 10:08:37,27.26,60.41,18.95,,,
3865,07-21-2024 10:18:37,25.80,68.74,19.64,,,
3866,07-21-2024 10:28:37,25.18,70.84,19.53,,,
3867,07-21-2024 10:38:37,24.47,71.88,19.09,,,
3868,07-21-2024 10:48:37,24.18,73.83,19.24,,,
3869,07-21-2024 10:58:37,23.84,73.01,18.74,,,
3870,07-21-2024 11:08:37,24.52,74.22,19.66,,,
3871,07-21-2024 11:18:37,25.59,69.18,19.55,,,
3872,07-21-2024 11:28:37,26.26,66.06,19.44,,,
3873,07-21-2024 11:38:37,26.00,65.93,19.16,,,
3874,07-21-2024 11:48:37,25.57,68.08,19.27,,,
3875,07-21-2024 11:58:37,24.54,70.63,18.88,,,
3876,07-21-2024 12:08:37,23.74,71.73,18.35,,,
3877,07-21-2024 12:18:37,23.01,74.11,18.18,,,
3878,07-21-2024 12:28:37,22.36,76.92,18.14,,,
3879,07-21-2024 12:38:37,21.88,77.98,17.89,,,
3880,07-21-2024 12:48:37,22.06,80.42,18.56,,,
3881,07-21-2024 12:58:37,22.48,75.80,18.02,,,
3882,07-21-2024 13:08:37,22.65,74.06,17.81,,,
3883,07-21-2024 13:18:37,22.25,77.68,18.19,,,
3884,07-21-2024 13:28:37,21.73,77.80,17.70,,,
3885,07-21-2024 13:38:37,21.44,80.20,17.91,,,
3886,07-21-2024 13:48:37,21.50,79.88,17.90,,,
3887,07-21-2024 13:58:37,21.80,80.75,18.36,,,
3888,07-21-2024 14:08:37,22.44,77.75,18.38,,,
3889,07-21-2024 14:18:37,22.78,76.55,18.47,,,
3890,07-21-2024 14:28:37,22.87,75.09,18.25,,,
3891,07-21-2024 14:38:37,23.06,74.99,18.41,,,
3892,07-21-2024 14:48:37,23.25,74.11,18.40,,,
3893,07-21-2024 14:58:37,23.71,75.21,19.09,,,
3894,07-21-2024 15:08:37,23.98,74.35,19.16,,,
3895,07-21-2024 15:18:37,23.81,71.37,18.34,,,
3896,07-21-2024 15:28:37,23.47,73.40,18.46,,,
3897,07-21-2024 15:38:37,23.26,73.86,18.36,,,
3898,07-21-2024 15:48:37,23.12,74.29,18.32,,,
3899,07-21-2024 15:58:37,23.00,75.27,18.41,,,
3900,07-21-2024 16:08:37,22.92,75.07,18.29,,,
3901,07-21-2024 16:18:37,22.91,74.62,18.19,,,
3902,07-21-2024 16:28:37,22.98,71.58,17.60,,,
3903,07-21-2024 16:38:37,23.00,73.12,17.95,,,
3904,07-21-2024 16:48:37,22.98,71.77,17.63,,,
3905,07-21-2024 16:58:37,22.53,74.90,17.88,,,
3906,07-21-2024 17:08:37,22.25,76.63,17.97,,,
3907,07-21-2024 17:18:37,22.07,77.35,17.94,,,
3908,07-21-2024 17:28:37,21.86,77.89,17.85,,,
3909,07-21-2024 17:38:37,21.73,76.92,17.52,,,
3910,07-21-2024 17:48:37,21.63,77.99,17.65,,,
3911,07-21-2024 17:58:37,21.51,77.58,17.45,,,
3912,07-21-2024 18:08:37,21.33,78.34,17.43,,,
3913,07-21-2024 18:18:37,21.21,79.89,17.62,,,
3914,07-21-2024 18:28:37,21.12,79.61,17.48,,,
3915,07-21-2024 18:38:37,20.99,80.43,17.52,,,
3916,07-21-2024 18:48:37,20.94,80.34,17.45,,,
3917,07-21-2024 18:58:37,20.74,78.71,16.93,,,
3918,07-21-2024 19:08:37,20.61,80.44,17.15,,,
3919,07-21-2024 19:18:37,20.37,79.62,16.75,,,
3920,07-21-2024 19:28:37,20.26,79.77,16.67,,,
3921,07-21-2024 19:38:37,20.22,81.80,17.03,,,
3922,07-21-2024 19:48:37,20.12,81.11,16.80,,,
3923,07-21-2024 19:58:37,19.97,81.07,16.64,,,
3924,07-21-2024 20:08:37,19.83,80.72,16.44,,,
3925,07-21-2024 20:18:37,19.66,78.97,15.93,,,
3926,07-21-2024 20:28:37,19.51,80.46,16.07,,,
3927,07-21-2024 20:38:37,19.33,81.10,16.03,,,
3928,07-21-2024 20:48:37,19.21,80.88,15.87,,,
3929,07-21-2024 20:58:37,19.11,80.84,15.76,,,
3930,07-21-2024 21:08:37,18.96,82.11,15.86,,,
3931,07-21-2024 21:18:37,18.79,90.09,17.15,,,
3932,07-21-2024 21:28:37,18.63,89.38,16.87,,,
3933,07-21-2024 21:38:37,18.50,85.83,16.10,,,
3934,07-21-2024 21:48:37,18.36,85.81,15.96,,,
3935,07-21-2024 21:58:37,18.22,86.61,15.98,,,
3936,07-21-2024 22:08:37,18.07,86.51,15.80,,,
3937,07-21-2024 22:18:37,17.98,86.31,15.68,,,
3938,07-21-2024 22:28:37,17.91,86.42,15.63,,,
3939,07-21-2024 22:38:37,17.80,86.18,15.47,,,
3940,07-21-2024 22:48:37,17.71,85.87,15.33,,,
3941,07-21-2024 22:58:37,17.68,85.98,15.32,,,
3942,07-21-2024 23:08:37,17.65,86.70,15.42,,,
3943,07-21-2024 23:18:37,17.58,85.79,15.20,,,
3944,07-21-2024 23:28:37,17.48,86.47,15.22,,,
3945,07-21-2024 23:38:37,17.28,87.23,15.16,,,
3946,07-21-2024 23:48:37,17.14,83.35,14.31,,,
3947,07-21-2024 23:58:37,17.00,80.92,13.72,,,
3948,07-22-2024 00:08:37,16.91,81.00,13.65,,,
3949,07-22-2024 00:18:37,16.80,82.28,13.78,,,
3950,07-22-2024 00:28:37,16.68,81.23,13.46,,,
3951,07-22-2024 00:38:37,16.53,82.23,13.51,,,
3952,07-22-2024 00:48:37,16.39,82.29,13.38,,,
3953,07-22-2024 00:58:37,16.29,82.42,13.31,,,
3954,07-22-2024 01:08:37,16.22,83.47,13.44,,,
3955,07-22-2024 01:18:37,16.12,84.18,13.47,,,
3956,07-22-2024 01:28:37,16.08,84.34,13.45,,,
3957,07-22-2024 01:38:37,16.04,85.62,13.64,,,
3958,07-22-2024 01:48:37,15.97,85.44,13.55,,,
3959,07-22-2024 01:58:37,15.85,86.01,13.53,,,
3960,07-22-2024 02:08:37,15.75,86.57,13.53,,,
3961,07-22-2024 02:18:37,15.62,86.67,13.42,,,
3962,07-22-2024 02:28:37,15.48,86.87,13.32,,,
3963,07-22-2024 02:38:37,15.38,87.32,13.30,,,
3964,07-22-2024 02:48:37,15.26,87.45,13.21,,,
3965,07-22-2024 02:58:37,15.17,88.04,13.22,,,
3966,07-22-2024 03:08:37,15.10,88.09,13.16,,,
3967,07-22-2024 03:18:37,15.02,87.72,13.02,,,
3968,07-22-2024 03:28:37,15.00,88.95,13.21,,,
3969,07-22-2024 03:38:37,14.97,89.53,13.28,,,
3970,07-22-2024 03:48:37,14.95,89.13,13.19,,,
3971,07-22-2024 03:58:37,14.91,88.74,13.08,,,
3972,07-22-2024 04:08:37,14.86,89.46,13.16,,,
3973,07-22-2024 04:18:37,14.79,88.65,12.95,,,
3974,07-22-2024 04:28:37,14.63,88.89,12.84,,,
3975,07-22-2024 04:38:37,14.52,89.34,12.80,,,
3976,07-22-2024 04:48:37,14.45,89.14,12.70,,,
3977,07-22-2024 04:58:37,14.36,89.50,12.67,,,
3978,07-22-2024 05:08:37,14.30,89.55,12.63,,,
3979,07-22-2024 05:18:37,14.22,89.59,12.55,,,
3980,07-22-2024 05:28:37,14.15,90.32,12.61,,,
3981,07-22-2024 05:38:37,14.07,90.11,12.49,,,
3982,07-22-2024 05:48:37,14.07,90.61,12.57,,,
3983,07-22-2024 05:58:37,14.06,90.54,12.55,,,
3984,07-22-2024 06:08:37,14.08,90.65,12.59,,,
3985,07-22-2024 06:18:37,14.14,90.26,12.58,,,
3986,07-22-2024 06:28:37,14.20,89.62,12.54,,,
3987,07-22-2024 06:38:37,14.29,89.47,12.60,,,
3988,07-22-2024 06:48:37,14.41,89.42,12.71,,,
3989,07-22-2024 06:58:37,14.56,90.04,12.96,,,
3990,07-22-2024 07:08:37,14.73,87.41,12.67,,,
3991,07-22-2024 07:18:37,14.86,88.56,13.01,,,
3992,07-22-2024 07:28:37,15.22,86.04,12.91,,,
3993,07-22-2024 07:38:37,15.37,86.62,13.17,,,
3994,07-22-2024 07:48:37,15.68,86.67,13.48,,,
3995,07-22-2024 07:58:37,15.93,85.28,13.48,,,
3996,07-22-2024 08:08:37,16.35,85.11,13.86,,,
3997,07-22-2024 08:18:37,16.84,83.80,14.11,,,
3998,07-22-2024 08:28:37,17.44,83.11,14.57,,,
3999,07-22-2024 08:38:37,18.67,78.44,14.86,,,
4000,07-22-2024 08:48:37,20.51,72.69,15.45,,,
4001,07-22-2024 08:58:37,20.99,69.94,15.32,,,
4002,07-22-2024 09:08:37,20.93,69.98,15.27,,,
4003,07-22-2024 09:18:37,21.34,66.70,14.92,,,
4004,07-22-2024 09:28:37,21.77,65.56,15.06,,,
4005,07-22-2024 09:38:37,21.13,69.17,15.28,,,
4006,07-22-2024 09:48:37,20.26,68.60,14.32,,,
4007,07-22-2024 09:58:37,19.98,71.55,14.70,,,
4008,07-22-2024 10:08:37,19.51,77.13,15.41,,,
4009,07-22-2024 10:18:37,19.23,81.52,16.01,,,
4010,07-22-2024 10:28:37,19.58,79.17,15.90,,,
4011,07-22-2024 10:38:37,20.78,72.63,15.70,,,
4012,07-22-2024 10:48:37,21.09,75.72,16.66,,,
4013,07-22-2024 10:58:37,22.25,69.46,16.42,,,
4014,07-22-2024 11:08:37,23.32,68.58,17.24,,,
4015,07-22-2024 11:18:37,24.19,64.32,17.05,,,
4016,07-22-2024 11:28:37,25.51,59.06,16.95,,,
4017,07-22-2024 11:38:37,25.95,56.03,16.53,,,
4018,07-22-2024 11:48:37,24.72,58.79,16.14,,,
4019,07-22-2024 11:58:37,23.00,60.51,14.97,,,
4020,07-22-2024 12:08:37,23.86,62.01,16.16,,,
4021,07-22-2024 12:18:37,24.93,57.76,16.05,,,
4022,07-22-2024 12:28:37,25.73,56.52,16.46,,,
4023,07-22-2024 12:38:37,25.00,56.65,15.81,,,
4024,07-22-2024 12:48:37,24.17,60.68,16.12,,,
4025,07-22-2024 12:58:37,24.07,58.86,15.54,,,
4026,07-22-2024 13:08:37,23.88,60.31,15.75,,,
4027,07-22-2024 13:18:37,23.36,59.68,15.10,,,
4028,07-22-2024 13:28:37,22.51,62.90,15.11,,,
4029,07-22-2024 13:38:37,22.01,64.11,14.94,,,
4030,07-22-2024 13:48:37,21.52,66.72,15.09,,,
4031,07-22-2024 13:58:37,21.31,70.93,15.84,,,
4032,07-22-2024 14:08:37,21.50,66.88,15.10,,,
4033,07-22-2024 14:18:37,21.54,69.05,15.64,,,
4034,07-22-2024 14:28:37,21.15,69.66,15.41,,,
4035,07-22-2024 14:38:37,21.28,68.57,15.29,,,
4036,07-22-2024 14:48:37,21.53,70.40,15.94,,,
4037,07-22-2024 14:58:37,21.62,70.20,15.97,,,
4038,07-22-2024 15:08:37,21.56,68.21,15.47,,,
4039,07-22-2024 15:18:37,21.50,67.78,15.31,,,
4040,07-22-2024 15:28:37,21.40,66.87,15.01,,,
4041,07-22-2024 15:38:37,21.26,71.46,15.91,,,
4042,07-22-2024 15:48:37,21.17,68.10,15.07,,,
4043,07-22-2024 15:58:37,21.11,67.95,14.98,,,
4044,07-22-2024 16:08:37,21.29,71.18,15.88,,,
4045,07-22-2024 16:18:37,21.51,67.35,15.22,,,
4046,07-22-2024 16:28:37,21.55,68.94,15.63,,,
4047,07-22-2024 16:38:37,21.69,65.81,15.04,,,
4048,07-22-2024 16:48:37,21.68,69.10,15.79,,,
4049,07-22-2024 16:58:37,21.31,68.57,15.32,,,
4050,07-22-2024 17:08:37,20.98,66.97,14.64,,,
4051,07-22-2024 17:18:37,20.76,64.85,13.93,,,
4052,07-22-2024 17:28:37,20.60,69.09,14.75,,,
4053,07-22-2024 17:38:37,20.40,70.12,14.80,,,
4054,07-22-2024 17:48:37,20.40,70.24,14.82,,,
4055,07-22-2024 17:58:37,20.55,69.68,14.84,,,
4056,07-22-2024 18:08:37,20.51,67.11,14.21,,,
4057,07-22-2024 18:18:37,20.41,69.20,14.60,,,
4058,07-22-2024 18:28:37,20.41,65.49,13.75,,,
4059,07-22-2024 18:38:37,20.35,69.77,14.67,,,
4060,07-22-2024 18:48:37,20.19,68.37,14.20,,,
4061,07-22-2024 18:58:37,20.03,71.22,14.68,,,
4062,07-22-2024 19:08:37,19.84,63.48,12.73,,,
4063,07-22-2024 19:18:37,19.80,65.07,13.07,,,
4064,07-22-2024 19:28:37,19.75,65.17,13.04,,,
4065,07-22-2024 19:38:37,19.58,66.69,13.23,,,
4066,07-22-2024 19:48:37,19.49,66.15,13.02,,,
4067,07-22-2024 19:58:37,19.49,67.26,13.28,,,
4068,07-22-2024 20:08:37,19.37,65.87,12.85,,,
4069,07-22-2024 20:18:37,19.21,67.65,13.10,,,
4070,07-22-2024 20:28:37,18.96,65.91,12.46,,,
4071,07-22-2024 20:38:37,18.69,65.96,12.22,,,
4072,07-22-2024 20:48:37,18.44,66.80,12.18,,,
4073,07-22-2024 20:58:37,18.26,66.57,11.95,,,
4074,07-22-2024 21:08:37,18.11,67.11,11.93,,,
4075,07-22-2024 21:18:37,17.95,69.87,12.39,,,
4076,07-22-2024 21:28:37,17.80,66.74,11.55,,,
4077,07-22-2024 21:38:37,17.67,67.13,11.51,,,
4078,07-22-2024 21:48:37,17.55,66.55,11.27,,,
4079,07-22-2024 21:58:37,17.45,67.29,11.34,,,
4080,07-22-2024 22:08:37,17.36,67.10,11.21,,,
4081,07-22-2024 22:18:37,17.22,64.46,10.47,,,
4082,07-22-2024 22:28:37,17.01,66.93,10.84,,,
4083,07-22-2024 22:38:37,16.72,66.36,10.43,,,
4084,07-22-2024 22:48:37,16.48,66.57,10.25,,,
4085,07-22-2024 22:58:37,16.29,67.77,10.34,,,
4086,07-22-2024 23:08:37,16.12,67.15,10.04,,,
4087,07-22-2024 23:18:37,15.94,67.17,9.88,,,
4088,07-22-2024 23:28:37,15.74,67.89,9.84,,,
4089,07-22-2024 23:38:37,15.60,68.73,9.89,,,
4090,07-22-2024 23:48:37,15.46,68.44,9.69,,,
4091,07-22-2024 23:58:37,15.38,70.87,10.14,,,
4092,07-23-2024 00:08:37,15.31,70.30,9.95,,,
4093,07-23-2024 00:18:37,15.21,70.06,9.80,,,
4094,07-23-2024 00:28:37,15.08,70.15,9.70,,,
4095,07-23-2024 00:38:37,15.00,70.69,9.73,,,
4096,07-23-2024 00:48:37,14.84,70.95,9.64,,,
4097,07-23-2024 00:58:37,14.68,71.72,9.64,,,
4098,07-23-2024 01:08:37,14.55,72.07,9.59,,,
4099,07-23-2024 01:18:37,14.40,73.41,9.72,,,
4100,07-23-2024 01:28:37,14.32,73.78,9.72,,,
4101,07-23-2024 01:38:37,14.26,73.26,9.55,,,
4102,07-23-2024 01:48:37,14.18,73.31,9.49,,,
4103,07-23-2024 01:58:37,14.07,74.32,9.59,,,
4104,07-23-2024 02:08:37,13.94,74.09,9.41,,,
4105,07-23-2024 02:18:37,13.82,75.28,9.54,,,
4106,07-23-2024 02:28:37,13.76,77.79,9.96,,,
4107,07-23-2024 02:38:37,13.69,76.35,9.62,,,
4108,07-23-2024 02:48:37,13.58,78.15,9.86,,,
4109,07-23-2024 02:58:37,13.69,75.61,9.47,,,
4110,07-23-2024 03:08:37,13.88,75.14,9.57,,,
4111,07-23-2024 03:18:37,13.95,74.64,9.53,,,
4112,07-23-2024 03:28:37,13.99,78.02,10.23,,,
4113,07-23-2024 03:38:37,13.99,76.78,9.99,,,
4114,07-23-2024 03:48:37,13.96,75.09,9.63,,,
4115,07-23-2024 03:58:37,13.92,74.79,9.54,,,
4116,07-23-2024 04:08:37,13.82,75.13,9.51,,,
4117,07-23-2024 04:18:37,13.71,76.68,9.70,,,
4118,07-23-2024 04:28:37,13.62,77.96,9.87,,,
4119,07-23-2024 04:38:37,13.58,77.83,9.80,,,
4120,07-23-2024 04:48:37,13.47,79.50,10.01,,,
4121,07-23-2024 04:58:37,13.37,78.00,9.63,,,
4122,07-23-2024 05:08:37,13.34,79.97,9.97,,,
4123,07-23-2024 05:18:37,13.31,79.54,9.86,,,
4124,07-23-2024 05:28:37,13.21,78.56,9.58,,,
4125,07-23-2024 05:38:37,13.08,79.58,9.64,,,
4126,07-23-2024 05:48:37,12.92,80.02,9.57,,,
4127,07-23-2024 05:58:37,12.78,82.49,9.89,,,
4128,07-23-2024 06:08:37,12.66,82.72,9.81,,,
4129,07-23-2024 06:18:37,12.64,80.56,9.40,,,
4130,07-23-2024 06:28:37,12.64,81.42,9.55,,,
4131,07-23-2024 06:38:37,12.68,82.55,9.80,,,
4132,07-23-2024 06:48:37,12.72,83.62,10.03,,,
4133,07-23-2024 06:58:37,12.86,80.71,9.64,,,
4134,07-23-2024 07:08:37,13.08,79.70,9.67,,,
4135,07-23-2024 07:18:37,13.35,79.07,9.81,,,
4136,07-23-2024 07:28:37,13.74,79.76,10.32,,,
4137,07-23-2024 07:38:37,14.14,77.91,10.36,,,
4138,07-23-2024 07:48:37,14.58,77.38,10.68,,,
4139,07-23-2024 07:58:37,15.23,74.61,10.77,,,
4140,07-23-2024 08:08:37,15.46,74.08,10.88,,,
4141,07-23-2024 08:18:37,16.08,72.56,11.17,,,
4142,07-23-2024 08:28:37,17.97,68.20,12.04,,,
4143,07-23-2024 08:38:37,19.79,62.64,12.47,,,
4144,07-23-2024 08:48:37,20.62,59.16,12.38,,,
4145,07-23-2024 08:58:37,20.39,59.63,12.29,,,
4146,07-23-2024 09:08:37,18.97,66.26,12.55,,,
4147,07-23-2024 09:18:37,18.17,65.09,11.52,,,
4148,07-23-2024 09:28:37,18.46,65.35,11.86,,,
4149,07-23-2024 09:38:37,19.51,62.55,12.19,,,
4150,07-23-2024 09:48:37,20.47,62.79,13.15,,,
4151,07-23-2024 09:58:37,22.05,57.46,13.28,,,
4152,07-23-2024 10:08:37,23.98,58.00,15.23,,,
4153,07-23-2024 10:18:37,24.32,60.25,16.14,,,
4154,07-23-2024 10:28:37,23.69,59.03,15.24,,,
4155,07-23-2024 10:38:37,23.34,65.87,16.62,,,
4156,07-23-2024 10:48:37,23.54,63.82,16.31,,,
4157,07-23-2024 10:58:37,25.35,52.80,15.04,,,
4158,07-23-2024 11:08:37,25.94,51.27,15.12,,,
4159,07-23-2024 11:18:37,27.44,50.27,16.20,,,
4160,07-23-2024 11:28:37,28.57,48.39,16.63,,,
4161,07-23-2024 11:38:37,29.13,46.98,16.68,,,
4162,07-23-2024 11:48:37,29.72,47.75,17.47,,,
4163,07-23-2024 11:58:37,30.20,46.73,17.57,,,
4164,07-23-2024 12:08:37,30.48,46.14,17.62,,,
4165,07-23-2024 12:18:37,31.02,47.76,18.66,,,
4166,07-23-2024 12:28:37,31.05,45.28,17.83,,,
4167,07-23-2024 12:38:37,30.13,46.41,17.40,,,
4168,07-23-2024 12:48:37,28.70,49.28,17.04,,,
4169,07-23-2024 12:58:37,26.75,52.66,16.29,,,
