#,Date-Time (PST/PDT),Temperature   (°C),RH   (%),Dew Point   (°C),Button Down,Started Offset,Host Connected,End of File
4017,04-03-2025 10:40:00,17.53,57.81,9.14,,,,
4018,04-03-2025 10:50:00,17.82,54.73,8.60,,,,
4019,04-03-2025 11:00:00,18.37,54.11,8.95,,,,
4020,04-03-2025 11:10:00,18.49,53.82,8.98,,,,
4021,04-03-2025 11:20:00,19.05,51.35,8.80,,,,
4022,04-03-2025 11:30:00,19.44,52.15,9.38,,,,
4023,04-03-2025 11:40:00,18.77,52.25,8.80,,,,
4024,04-03-2025 11:50:00,19.57,51.82,9.41,,,,
4025,04-03-2025 12:00:00,19.71,52.37,9.70,,,,
4026,04-03-2025 12:10:00,19.81,51.17,9.45,,,,
4027,04-03-2025 12:20:00,19.56,52.77,9.68,,,,
4028,04-03-2025 12:30:00,19.26,50.35,8.70,,,,
4029,04-03-2025 12:40:00,18.89,51.46,8.68,,,,
4030,04-03-2025 12:50:00,18.71,53.28,9.03,,,,
4031,04-03-2025 13:00:00,18.47,54.80,9.23,,,,
4032,04-03-2025 13:10:00,18.62,55.72,9.61,,,,
4033,04-03-2025 13:20:00,18.58,54.44,9.23,,,,
4034,04-03-2025 13:30:00,18.33,54.89,9.12,,,,
4035,04-03-2025 13:40:00,17.69,54.10,8.31,,,,
4036,04-03-2025 13:50:00,16.73,58.94,8.67,,,,
4037,04-03-2025 14:00:00,16.25,57.62,7.89,,,,
4038,04-03-2025 14:10:00,15.50,62.75,8.44,,,,
4039,04-03-2025 14:20:00,15.07,62.99,8.09,,,,
4040,04-03-2025 14:30:00,14.77,62.14,7.61,,,,
4041,04-03-2025 14:40:00,14.54,62.93,7.57,,,,
4042,04-03-2025 14:50:00,14.49,64.19,7.82,,,,
4043,04-03-2025 15:00:00,14.70,63.76,7.92,,,,
4044,04-03-2025 15:10:00,15.02,62.81,8.01,,,,
4045,04-03-2025 15:20:00,14.26,65.70,7.95,,,,
4046,04-03-2025 15:30:00,14.02,63.60,7.24,,,,
4047,04-03-2025 15:40:00,13.86,65.18,7.45,,,,
4048,04-03-2025 15:50:00,13.88,64.89,7.40,,,,
4049,04-03-2025 16:00:00,13.85,63.76,7.12,,,,
4050,04-03-2025 16:10:00,13.95,65.25,7.55,,,,
4051,04-03-2025 16:20:00,14.08,63.82,7.35,,,,
4052,04-03-2025 16:30:00,14.33,63.20,7.44,,,,
4053,04-03-2025 16:40:00,14.42,62.52,7.37,,,,
4054,04-03-2025 16:50:00,14.46,62.40,7.38,,,,
4055,04-03-2025 17:00:00,14.04,62.25,6.95,,,,
4056,04-03-2025 17:10:00,13.48,64.14,6.85,,,,
4057,04-03-2025 17:20:00,13.09,66.28,6.96,,,,
4058,04-03-2025 17:30:00,12.53,66.27,6.42,,,,
4059,04-03-2025 17:40:00,12.15,69.09,6.67,,,,
4060,04-03-2025 17:50:00,11.86,69.30,6.44,,,,
4061,04-03-2025 18:00:00,11.54,69.49,6.16,,,,
4062,04-03-2025 18:10:00,11.37,69.26,5.95,,,,
4063,04-03-2025 18:20:00,11.23,68.92,5.75,,,,
4064,04-03-2025 18:30:00,11.10,70.02,5.85,,,,
4065,04-03-2025 18:40:00,10.90,72.13,6.09,,,,
4066,04-03-2025 18:50:00,10.56,72.77,5.89,,,,
4067,04-03-2025 19:00:00,10.05,73.19,5.48,,,,
4068,04-03-2025 19:10:00,9.63,74.23,5.28,,,,
4069,04-03-2025 19:20:00,9.22,75.52,5.13,,,,
4070,04-03-2025 19:30:00,8.79,75.79,4.76,,,,
4071,04-03-2025 19:40:00,8.37,77.28,4.63,,,,
4072,04-03-2025 19:50:00,8.05,78.63,4.57,,,,
4073,04-03-2025 20:00:00,7.85,78.18,4.29,,,,
4074,04-03-2025 20:10:00,7.56,80.08,4.36,,,,
4075,04-03-2025 20:20:00,7.30,82.14,4.46,,,,
4076,04-03-2025 20:30:00,7.12,84.63,4.72,,,,
4077,04-03-2025 20:40:00,7.10,85.56,4.85,,,,
4078,04-03-2025 20:50:00,7.15,84.83,4.78,,,,
4079,04-03-2025 21:00:00,6.96,85.05,4.63,,,,
4080,04-03-2025 21:10:00,6.92,84.64,4.52,,,,
4081,04-03-2025 21:20:00,6.83,84.08,4.33,,,,
4082,04-03-2025 21:30:00,6.61,85.16,4.30,,,,
4083,04-03-2025 21:40:00,6.44,84.78,4.07,,,,
4084,04-03-2025 21:50:00,6.25,85.32,3.97,,,,
4085,04-03-2025 22:00:00,6.18,86.02,4.02,,,,
4086,04-03-2025 22:10:00,6.19,86.22,4.06,,,,
4087,04-03-2025 22:20:00,6.23,85.97,4.06,,,,
4088,04-03-2025 22:30:00,6.22,86.22,4.09,,,,
4089,04-03-2025 22:40:00,6.16,87.44,4.23,,,,
4090,04-03-2025 22:50:00,6.09,88.04,4.27,,,,
4091,04-03-2025 23:00:00,5.98,88.54,4.23,,,,
4092,04-03-2025 23:10:00,5.87,88.92,4.19,,,,
4093,04-03-2025 23:20:00,5.75,89.46,4.16,,,,
4094,04-03-2025 23:30:00,5.70,89.83,4.17,,,,
4095,04-03-2025 23:40:00,5.65,89.72,4.10,,,,
4096,04-03-2025 23:50:00,5.62,90.08,4.13,,,,
4097,04-04-2025 00:00:00,5.60,90.21,4.13,,,,
4098,04-04-2025 00:10:00,5.52,90.49,4.09,,,,
4099,04-04-2025 00:20:00,5.54,90.90,4.17,,,,
4100,04-04-2025 00:30:00,5.50,90.80,4.12,,,,
4101,04-04-2025 00:40:00,5.43,90.93,4.08,,,,
4102,04-04-2025 00:50:00,5.36,91.03,4.02,,,,
4103,04-04-2025 01:00:00,5.37,91.37,4.08,,,,
4104,04-04-2025 01:10:00,5.45,91.20,4.13,,,,
4105,04-04-2025 01:20:00,5.51,90.72,4.12,,,,
4106,04-04-2025 01:30:00,5.50,90.33,4.05,,,,
4107,04-04-2025 01:40:00,5.46,90.37,4.01,,,,
4108,04-04-2025 01:50:00,5.42,89.76,3.88,,,,
4109,04-04-2025 02:00:00,5.32,89.70,3.77,,,,
4110,04-04-2025 02:10:00,5.16,89.49,3.57,,,,
4111,04-04-2025 02:20:00,5.01,90.32,3.56,,,,
4112,04-04-2025 02:30:00,4.87,90.92,3.51,,,,
4113,04-04-2025 02:40:00,4.77,91.06,3.44,,,,
4114,04-04-2025 02:50:00,4.78,91.40,3.50,,,,
4115,04-04-2025 03:00:00,4.70,90.90,3.35,,,,
4116,04-04-2025 03:10:00,4.60,91.77,3.38,,,,
4117,04-04-2025 03:20:00,4.54,92.35,3.41,,,,
4118,04-04-2025 03:30:00,4.49,92.81,3.43,,,,
4119,04-04-2025 03:40:00,4.42,92.87,3.37,,,,
4120,04-04-2025 03:50:00,4.38,93.50,3.43,,,,
4121,04-04-2025 04:00:00,4.43,93.79,3.52,,,,
4122,04-04-2025 04:10:00,4.56,94.02,3.68,,,,
4123,04-04-2025 04:20:00,4.63,93.60,3.69,,,,
4124,04-04-2025 04:30:00,4.64,93.92,3.75,,,,
4125,04-04-2025 04:40:00,4.83,94.53,4.03,,,,
4126,04-04-2025 04:50:00,4.88,94.33,4.05,,,,
4127,04-04-2025 05:00:00,4.96,94.32,4.13,,,,
4128,04-04-2025 05:10:00,4.94,93.54,3.99,,,,
4129,04-04-2025 05:20:00,4.83,92.61,3.73,,,,
4130,04-04-2025 05:30:00,4.67,92.14,3.51,,,,
4131,04-04-2025 05:40:00,4.56,92.24,3.41,,,,
4132,04-04-2025 05:50:00,4.44,92.43,3.32,,,,
4133,04-04-2025 06:00:00,4.34,93.11,3.33,,,,
4134,04-04-2025 06:10:00,4.31,93.43,3.35,,,,
4135,04-04-2025 06:20:00,4.30,93.69,3.38,,,,
4136,04-04-2025 06:30:00,4.27,93.86,3.37,,,,
4137,04-04-2025 06:40:00,4.24,94.12,3.38,,,,
4138,04-04-2025 06:50:00,4.26,94.35,3.44,,,,
4139,04-04-2025 07:00:00,4.34,94.44,3.52,,,,
4140,04-04-2025 07:10:00,4.44,94.24,3.60,,,,
4141,04-04-2025 07:20:00,4.59,94.06,3.72,,,,
4142,04-04-2025 07:30:00,4.81,93.93,3.92,,,,
4143,04-04-2025 07:40:00,5.01,93.21,4.00,,,,
4144,04-04-2025 07:50:00,5.22,92.50,4.11,,,,
4145,04-04-2025 08:00:00,5.46,91.54,4.20,,,,
4146,04-04-2025 08:10:00,5.75,91.50,4.48,,,,
4147,04-04-2025 08:20:00,6.33,90.55,4.90,,,,
4148,04-04-2025 08:30:00,7.72,86.40,5.61,,,,
4149,04-04-2025 08:40:00,9.15,84.05,6.61,,,,
4150,04-04-2025 08:50:00,10.90,78.09,7.24,,,,
4151,04-04-2025 09:00:00,12.54,71.65,7.57,,,,
4152,04-04-2025 09:10:00,13.59,67.72,7.75,,,,
4153,04-04-2025 09:20:00,14.65,62.45,7.57,,,,
4154,04-04-2025 09:30:00,15.76,58.98,7.78,,,,
4155,04-04-2025 09:40:00,16.94,53.05,7.33,,,,
4156,04-04-2025 09:50:00,17.80,51.71,7.74,,,,
4157,04-04-2025 10:00:00,18.45,49.26,7.64,,,,
4158,04-04-2025 10:10:00,18.28,49.85,7.65,,,,
4159,04-04-2025 10:20:00,17.84,49.92,7.26,,,,
4160,04-04-2025 10:30:00,17.30,54.49,8.06,,,,
4161,04-04-2025 10:40:00,17.60,51.51,7.51,,,,
4162,04-04-2025 10:50:00,18.67,50.61,8.23,,,,
4163,04-04-2025 11:00:00,19.59,48.43,8.43,,,,
4164,04-04-2025 11:10:00,19.65,45.45,7.55,,,,
4165,04-04-2025 11:20:00,18.68,48.92,7.74,,,,
4166,04-04-2025 11:30:00,18.62,47.33,7.21,,,,
4167,04-04-2025 11:40:00,18.81,47.45,7.42,,,,
4168,04-04-2025 11:50:00,18.86,51.66,8.71,,,,
4169,04-04-2025 12:00:00,19.58,49.32,8.69,,,,
4170,04-04-2025 12:10:00,19.26,52.37,9.29,,,,
4171,04-04-2025 12:20:00,19.51,52.30,9.49,,,,
4172,04-04-2025 12:30:00,19.51,52.25,9.49,,,,
4173,04-04-2025 12:40:00,19.21,53.68,9.60,,,,
4174,04-04-2025 12:50:00,19.05,53.59,9.44,,,,
4175,04-04-2025 13:00:00,18.90,51.99,8.84,,,,
4176,04-04-2025 13:10:00,18.69,53.66,9.12,,,,
4177,04-04-2025 13:20:00,18.42,52.64,8.58,,,,
4178,04-04-2025 13:30:00,17.76,53.64,8.25,,,,
4179,04-04-2025 13:40:00,17.66,56.08,8.81,,,,
4180,04-04-2025 13:50:00,16.99,57.34,8.52,,,,
4181,04-04-2025 14:00:00,16.91,58.37,8.71,,,,
4182,04-04-2025 14:10:00,16.63,57.69,8.27,,,,
4183,04-04-2025 14:20:00,16.26,58.61,8.16,,,,
4184,04-04-2025 14:30:00,16.24,59.70,8.41,,,,
4185,04-04-2025 14:40:00,16.17,59.87,8.38,,,,
4186,04-04-2025 14:50:00,15.95,59.47,8.08,,,,
4187,04-04-2025 15:00:00,15.76,58.99,7.78,,,,
4188,04-04-2025 15:10:00,15.69,59.94,7.95,,,,
4189,04-04-2025 15:20:00,15.33,60.23,7.68,,,,
4190,04-04-2025 15:30:00,15.57,59.47,7.72,,,,
4191,04-04-2025 15:40:00,15.70,61.67,8.38,,,,
4192,04-04-2025 15:50:00,15.53,59.23,7.62,,,,
4193,04-04-2025 16:00:00,15.46,59.52,7.63,,,,
4194,04-04-2025 16:10:00,15.36,61.24,7.95,,,,
4195,04-04-2025 16:20:00,15.42,58.42,7.32,,,,
4196,04-04-2025 16:30:00,15.38,54.88,6.37,,,,
4197,04-04-2025 16:40:00,15.16,56.23,6.52,,,,
4198,04-04-2025 16:50:00,15.03,58.18,6.89,,,,
4199,04-04-2025 17:00:00,14.75,58.87,6.80,,,,
4200,04-04-2025 17:10:00,14.51,61.48,7.21,,,,
4201,04-04-2025 17:20:00,14.25,62.19,7.13,,,,
4202,04-04-2025 17:30:00,13.77,61.92,6.61,,,,
4203,04-04-2025 17:40:00,13.47,61.04,6.12,,,,
4204,04-04-2025 17:50:00,13.31,60.40,5.82,,,,
4205,04-04-2025 18:00:00,13.20,60.67,5.78,,,,
4206,04-04-2025 18:10:00,13.19,61.05,5.86,,,,
4207,04-04-2025 18:20:00,13.22,63.39,6.44,,,,
4208,04-04-2025 18:30:00,13.18,61.72,6.01,,,,
4209,04-04-2025 18:40:00,12.90,64.64,6.41,,,,
4210,04-04-2025 18:50:00,12.38,64.55,5.90,,,,
4211,04-04-2025 19:00:00,11.81,65.42,5.55,,,,
4212,04-04-2025 19:10:00,11.26,66.69,5.30,,,,
4213,04-04-2025 19:20:00,10.88,66.99,5.00,,,,
4214,04-04-2025 19:30:00,10.60,68.20,4.99,,,,
4215,04-04-2025 19:40:00,10.23,69.16,4.84,,,,
4216,04-04-2025 19:50:00,9.88,70.17,4.71,,,,
4217,04-04-2025 20:00:00,9.60,71.12,4.64,,,,
4218,04-04-2025 20:10:00,9.50,71.91,4.70,,,,
4219,04-04-2025 20:20:00,9.41,73.20,4.86,,,,
4220,04-04-2025 20:30:00,9.29,72.72,4.65,,,,
4221,04-04-2025 20:40:00,9.19,73.59,4.72,,,,
4222,04-04-2025 20:50:00,9.10,75.12,4.94,,,,
4223,04-04-2025 21:00:00,9.00,75.82,4.97,,,,
4224,04-04-2025 21:10:00,8.90,76.68,5.03,,,,
4225,04-04-2025 21:20:00,8.62,77.01,4.83,,,,
4226,04-04-2025 21:30:00,8.37,78.54,4.86,,,,
4227,04-04-2025 21:40:00,8.15,79.06,4.75,,,,
4228,04-04-2025 21:50:00,8.10,78.97,4.68,,,,
4229,04-04-2025 22:00:00,7.92,79.33,4.57,,,,
4230,04-04-2025 22:10:00,7.70,79.79,4.44,,,,
4231,04-04-2025 22:20:00,7.68,80.46,4.54,,,,
4232,04-04-2025 22:30:00,7.55,81.81,4.65,,,,
4233,04-04-2025 22:40:00,7.46,82.27,4.64,,,,
4234,04-04-2025 22:50:00,7.27,82.76,4.54,,,,
4235,04-04-2025 23:00:00,7.18,84.11,4.68,,,,
4236,04-04-2025 23:10:00,7.06,84.25,4.59,,,,
4237,04-04-2025 23:20:00,6.94,84.52,4.52,,,,
4238,04-04-2025 23:30:00,6.79,84.21,4.32,,,,
4239,04-04-2025 23:40:00,6.62,85.13,4.31,,,,
4240,04-04-2025 23:50:00,6.46,84.94,4.12,,,,
4241,04-05-2025 00:00:00,6.33,85.92,4.15,,,,
4242,04-05-2025 00:10:00,6.22,86.54,4.15,,,,
4243,04-05-2025 00:20:00,6.19,86.94,4.18,,,,
4244,04-05-2025 00:30:00,6.23,87.35,4.29,,,,
4245,04-05-2025 00:40:00,6.28,86.52,4.20,,,,
4246,04-05-2025 00:50:00,6.34,86.42,4.24,,,,
4247,04-05-2025 01:00:00,6.48,85.92,4.30,,,,
4248,04-05-2025 01:10:00,6.34,86.85,4.32,,,,
4249,04-05-2025 01:20:00,6.21,87.19,4.24,,,,
4250,04-05-2025 01:30:00,6.06,87.75,4.19,,,,
4251,04-05-2025 01:40:00,5.94,88.57,4.20,,,,
4252,04-05-2025 01:50:00,5.92,88.75,4.21,,,,
4253,04-05-2025 02:00:00,5.82,88.49,4.07,,,,
4254,04-05-2025 02:10:00,5.68,87.79,3.82,,,,
4255,04-05-2025 02:20:00,5.74,87.11,3.77,,,,
4256,04-05-2025 02:30:00,5.70,86.99,3.71,,,,
4257,04-05-2025 02:40:00,5.69,87.04,3.71,,,,
4258,04-05-2025 02:50:00,5.56,87.46,3.65,,,,
4259,04-05-2025 03:00:00,5.51,87.65,3.63,,,,
4260,04-05-2025 03:10:00,5.38,88.21,3.59,,,,
4261,04-05-2025 03:20:00,5.37,88.51,3.63,,,,
4262,04-05-2025 03:30:00,5.40,88.43,3.64,,,,
4263,04-05-2025 03:40:00,5.46,88.26,3.68,,,,
4264,04-05-2025 03:50:00,5.47,88.37,3.70,,,,
4265,04-05-2025 04:00:00,5.43,88.66,3.71,,,,
4266,04-05-2025 04:10:00,5.31,88.95,3.64,,,,
4267,04-05-2025 04:20:00,5.35,89.22,3.72,,,,
4268,04-05-2025 04:30:00,5.35,89.20,3.72,,,,
4269,04-05-2025 04:40:00,5.52,89.05,3.86,,,,
4270,04-05-2025 04:50:00,5.85,87.75,3.98,,,,
4271,04-05-2025 05:00:00,5.83,87.19,3.87,,,,
4272,04-05-2025 05:10:00,5.68,86.46,3.60,,,,
4273,04-05-2025 05:20:00,5.55,86.84,3.54,,,,
4274,04-05-2025 05:30:00,5.43,86.55,3.38,,,,
4275,04-05-2025 05:40:00,5.22,86.74,3.19,,,,
4276,04-05-2025 05:50:00,5.04,86.86,3.04,,,,
4277,04-05-2025 06:00:00,4.93,87.12,2.97,,,,
4278,04-05-2025 06:10:00,4.93,87.38,3.01,,,,
4279,04-05-2025 06:20:00,4.88,87.09,2.92,,,,
4280,04-05-2025 06:30:00,4.75,87.25,2.81,,,,
4281,04-05-2025 06:40:00,4.54,88.25,2.77,,,,
4282,04-05-2025 06:50:00,4.38,89.34,2.78,,,,
4283,04-05-2025 07:00:00,4.38,90.67,2.99,,,,
4284,04-05-2025 07:10:00,4.44,90.75,3.06,,,,
4285,04-05-2025 07:20:00,4.56,91.02,3.22,,,,
4286,04-05-2025 07:30:00,4.72,91.37,3.44,,,,
4287,04-05-2025 07:40:00,4.95,91.41,3.67,,,,
4288,04-05-2025 07:50:00,5.36,92.04,4.17,,,,
4289,04-05-2025 08:00:00,6.04,91.85,4.82,,,,
4290,04-05-2025 08:10:00,6.77,89.51,5.18,,,,
4291,04-05-2025 08:20:00,7.51,88.59,5.75,,,,
4292,04-05-2025 08:30:00,8.27,82.01,5.39,,,,
4293,04-05-2025 08:40:00,8.87,77.99,5.25,,,,
4294,04-05-2025 08:50:00,10.12,73.28,5.56,,,,
4295,04-05-2025 09:00:00,11.95,68.08,6.26,,,,
4296,04-05-2025 09:10:00,13.45,61.15,6.13,,,,
4297,04-05-2025 09:20:00,14.36,57.96,6.21,,,,
4298,04-05-2025 09:30:00,15.58,52.81,6.00,,,,
4299,04-05-2025 09:40:00,15.35,51.95,5.55,,,,
4300,04-05-2025 09:50:00,16.28,51.95,6.41,,,,
4301,04-05-2025 10:00:00,16.93,47.63,5.75,,,,
4302,04-05-2025 10:10:00,17.71,46.87,6.23,,,,
4303,04-05-2025 10:20:00,18.76,49.00,7.84,,,,
4304,04-05-2025 10:30:00,19.51,46.23,7.67,,,,
4305,04-05-2025 10:40:00,19.00,51.93,8.92,,,,
4306,04-05-2025 10:50:00,20.33,48.24,9.05,,,,
4307,04-05-2025 11:00:00,21.38,45.74,9.22,,,,
4308,04-05-2025 11:10:00,21.81,44.58,9.23,,,,
4309,04-05-2025 11:20:00,23.22,45.83,10.92,,,,
4310,04-05-2025 11:30:00,23.36,40.42,9.17,,,,
4311,04-05-2025 11:40:00,21.44,45.06,9.06,,,,
4312,04-05-2025 11:50:00,20.70,45.08,8.39,,,,
4313,04-05-2025 12:00:00,22.12,44.57,9.51,,,,
4314,04-05-2025 12:10:00,23.31,40.74,9.24,,,,
4315,04-05-2025 12:20:00,23.63,41.64,9.86,,,,
4316,04-05-2025 12:30:00,22.83,40.94,8.88,,,,
4317,04-05-2025 12:40:00,22.01,43.97,9.20,,,,
4318,04-05-2025 12:50:00,21.71,45.88,9.57,,,,
4319,04-05-2025 13:00:00,21.65,45.49,9.39,,,,
4320,04-05-2025 13:10:00,21.81,46.64,9.90,,,,
4321,04-05-2025 13:20:00,21.83,41.97,8.35,,,,
4322,04-05-2025 13:30:00,21.66,44.11,8.94,,,,
4323,04-05-2025 13:40:00,21.75,46.41,9.77,,,,
4324,04-05-2025 13:50:00,21.01,44.80,8.58,,,,
4325,04-05-2025 14:00:00,20.54,47.54,9.02,,,,
4326,04-05-2025 14:10:00,20.21,51.46,9.90,,,,
4327,04-05-2025 14:20:00,19.94,51.95,9.79,,,,
4328,04-05-2025 14:30:00,19.65,51.06,9.27,,,,
4329,04-05-2025 14:40:00,19.88,49.36,8.98,,,,
4330,04-05-2025 14:50:00,19.55,54.03,10.02,,,,
4331,04-05-2025 15:00:00,19.89,52.09,9.79,,,,
4332,04-05-2025 15:10:00,19.32,53.17,9.56,,,,
4333,04-05-2025 15:20:00,19.01,52.07,8.97,,,,
4334,04-05-2025 15:30:00,19.06,53.57,9.44,,,,
4335,04-05-2025 15:40:00,19.10,54.60,9.76,,,,
4336,04-05-2025 15:50:00,18.32,56.34,9.50,,,,
4337,04-05-2025 16:00:00,18.05,57.33,9.51,,,,
4338,04-05-2025 16:10:00,17.93,56.92,9.29,,,,
4339,04-05-2025 16:20:00,17.87,57.76,9.44,,,,
4340,04-05-2025 16:30:00,17.97,52.68,8.18,,,,
4341,04-05-2025 16:40:00,17.88,54.98,8.73,,,,
4342,04-05-2025 16:50:00,17.86,48.73,6.93,,,,
4343,04-05-2025 17:00:00,18.29,50.87,7.96,,,,
4344,04-05-2025 17:10:00,18.69,43.81,6.15,,,,
4345,04-05-2025 17:20:00,18.48,41.14,5.05,,,,
4346,04-05-2025 17:30:00,18.78,54.42,9.41,,,,
4347,04-05-2025 17:40:00,18.91,51.38,8.67,,,,
4348,04-05-2025 17:50:00,18.58,52.42,8.67,,,,
4349,04-05-2025 18:00:00,18.12,47.33,6.75,,,,
4350,04-05-2025 18:10:00,17.43,52.58,7.65,,,,
4351,04-05-2025 18:20:00,16.98,51.95,7.06,,,,
4352,04-05-2025 18:30:00,16.37,49.41,5.76,,,,
4353,04-05-2025 18:40:00,15.88,53.94,6.59,,,,
4354,04-05-2025 18:50:00,15.69,54.82,6.65,,,,
4355,04-05-2025 19:00:00,15.51,55.37,6.62,,,,
4356,04-05-2025 19:10:00,15.32,54.44,6.20,,,,
4357,04-05-2025 19:20:00,15.04,53.92,5.80,,,,
4358,04-05-2025 19:30:00,14.67,58.39,6.61,,,,
4359,04-05-2025 19:40:00,14.37,55.75,5.66,,,,
4360,04-05-2025 19:50:00,14.16,55.43,5.38,,,,
4361,04-05-2025 20:00:00,14.02,56.02,5.40,,,,
4362,04-05-2025 20:10:00,14.01,57.17,5.69,,,,
4363,04-05-2025 20:20:00,13.95,55.90,5.30,,,,
4364,04-05-2025 20:30:00,13.79,56.43,5.29,,,,
4365,04-05-2025 20:40:00,13.59,56.67,5.16,,,,
4366,04-05-2025 20:50:00,13.46,59.91,5.84,,,,
4367,04-05-2025 21:00:00,13.42,58.39,5.43,,,,
4368,04-05-2025 21:10:00,13.43,61.66,6.23,,,,
4369,04-05-2025 21:20:00,13.40,60.84,6.01,,,,
4370,04-05-2025 21:30:00,13.40,60.75,5.99,,,,
4371,04-05-2025 21:40:00,13.43,57.52,5.22,,,,
4372,04-05-2025 21:50:00,13.45,59.64,5.77,,,,
4373,04-05-2025 22:00:00,13.41,60.44,5.92,,,,
4374,04-05-2025 22:10:00,13.37,58.18,5.34,,,,
4375,04-05-2025 22:20:00,13.40,58.75,5.51,,,,
4376,04-05-2025 22:30:00,13.31,59.88,5.70,,,,
4377,04-05-2025 22:40:00,13.32,56.08,4.76,,,,
4378,04-05-2025 22:50:00,13.36,58.04,5.29,,,,
4379,04-05-2025 23:00:00,13.25,66.93,7.25,,,,
4380,04-05-2025 23:10:00,12.98,67.69,7.16,,,,
4381,04-05-2025 23:20:00,12.77,69.73,7.39,,,,
4382,04-05-2025 23:30:00,12.65,70.72,7.48,,,,
4383,04-05-2025 23:40:00,12.55,70.21,7.29,,,,
4384,04-05-2025 23:50:00,12.45,69.83,7.11,,,,
4385,04-06-2025 00:00:00,12.37,71.07,7.28,,,,
4386,04-06-2025 00:10:00,12.33,69.95,7.01,,,,
4387,04-06-2025 00:20:00,12.26,66.55,6.23,,,,
4388,04-06-2025 00:30:00,12.29,67.64,6.49,,,,
4389,04-06-2025 00:40:00,12.32,67.53,6.49,,,,
4390,04-06-2025 00:50:00,12.37,64.77,5.94,,,,
4391,04-06-2025 01:00:00,12.32,66.57,6.29,,,,
4392,04-06-2025 01:10:00,12.23,67.83,6.47,,,,
4393,04-06-2025 01:20:00,12.26,65.96,6.10,,,,
4394,04-06-2025 01:30:00,12.37,62.67,5.46,,,,
4395,04-06-2025 01:40:00,12.31,61.83,5.21,,,,
4396,04-06-2025 01:50:00,12.16,63.27,5.40,,,,
4397,04-06-2025 02:00:00,12.01,66.33,5.94,,,,
4398,04-06-2025 02:10:00,11.94,67.50,6.12,,,,
4399,04-06-2025 02:20:00,12.01,69.50,6.62,,,,
4400,04-06-2025 02:30:00,12.00,71.45,7.01,,,,
4401,04-06-2025 02:40:00,11.88,74.20,7.45,,,,
4402,04-06-2025 02:50:00,11.73,73.05,7.07,,,,
4403,04-06-2025 03:00:00,11.61,74.41,7.22,,,,
4404,04-06-2025 03:10:00,11.50,75.08,7.25,,,,
4405,04-06-2025 03:20:00,11.41,73.31,6.81,,,,
4406,04-06-2025 03:30:00,11.38,73.91,6.91,,,,
4407,04-06-2025 03:40:00,11.37,75.75,7.26,,,,
4408,04-06-2025 03:50:00,11.35,77.17,7.51,,,,
4409,04-06-2025 04:00:00,11.29,81.97,8.33,,,,
4410,04-06-2025 04:10:00,11.13,82.59,8.29,,,,
4411,04-06-2025 04:20:00,10.96,85.30,8.60,,,,
4412,04-06-2025 04:30:00,10.80,83.78,8.18,,,,
4413,04-06-2025 04:40:00,10.64,83.47,7.97,,,,
4414,04-06-2025 04:50:00,10.50,85.78,8.23,,,,
4415,04-06-2025 05:00:00,10.37,86.63,8.25,,,,
4416,04-06-2025 05:10:00,10.25,88.18,8.39,,,,
4417,04-06-2025 05:20:00,10.19,88.65,8.41,,,,
4418,04-06-2025 05:30:00,10.07,88.28,8.23,,,,
4419,04-06-2025 05:40:00,10.03,89.21,8.35,,,,
4420,04-06-2025 05:50:00,10.00,89.54,8.37,,,,
4421,04-06-2025 06:00:00,9.91,90.10,8.38,,,,
4422,04-06-2025 06:10:00,9.85,90.38,8.36,,,,
4423,04-06-2025 06:20:00,9.79,90.31,8.29,,,,
4424,04-06-2025 06:30:00,9.74,90.92,8.34,,,,
4425,04-06-2025 06:40:00,9.71,90.94,8.31,,,,
4426,04-06-2025 06:50:00,9.72,91.25,8.37,,,,
4427,04-06-2025 07:00:00,9.77,91.35,8.43,,,,
4428,04-06-2025 07:10:00,9.83,91.18,8.47,,,,
4429,04-06-2025 07:20:00,9.86,90.29,8.35,,,,
4430,04-06-2025 07:30:00,9.91,90.86,8.50,,,,
4431,04-06-2025 07:40:00,9.93,90.93,8.53,,,,
4432,04-06-2025 07:50:00,9.94,91.18,8.58,,,,
4433,04-06-2025 08:00:00,10.12,90.96,8.73,,,,
4434,04-06-2025 08:10:00,10.42,89.62,8.80,,,,
4435,04-06-2025 08:20:00,10.73,88.66,8.94,,,,
4436,04-06-2025 08:30:00,10.96,88.34,9.12,,,,
4437,04-06-2025 08:40:00,10.99,88.07,9.10,,,,
4438,04-06-2025 08:50:00,11.12,88.48,9.30,,,,
4439,04-06-2025 09:00:00,11.26,87.91,9.34,,,,
4440,04-06-2025 09:10:00,11.44,88.60,9.64,,,,
4441,04-06-2025 09:20:00,11.65,86.57,9.49,,,,
4442,04-06-2025 09:30:00,11.73,86.49,9.57,,,,
4443,04-06-2025 09:40:00,11.82,86.84,9.71,,,,
4444,04-06-2025 09:50:00,11.86,88.45,10.02,,,,
4445,04-06-2025 10:00:00,11.95,88.55,10.13,,,,
4446,04-06-2025 10:10:00,12.18,88.60,10.36,,,,
4447,04-06-2025 10:20:00,12.51,88.48,10.68,,,,
4448,04-06-2025 10:30:00,12.95,87.62,10.95,,,,
4449,04-06-2025 10:40:00,13.00,86.09,10.74,,,,
4450,04-06-2025 10:50:00,13.02,87.27,10.97,,,,
4451,04-06-2025 11:00:00,13.17,86.48,10.98,,,,
